id,title,year,concepts,referenced_works,primary_topic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2134629862,Predicting effective microRNA target sites in mammalian mRNAs,2015,"['Computational biology', 'microRNA', 'Biology', 'Compendium', 'Non canonical', 'Gene', 'Genetics', 'Cell biology', 'Archaeology', 'History']","['W2011879414', 'W2159249646', 'W2161897911', 'W2098044274', 'W2114058102', 'W1988163167', 'W6635200387', 'W2028071319', 'W144423133', 'W2162674813', 'W2026570758', 'W2151994495', 'W2041509376', 'W2043828851', 'W1993799748', 'W4237011200', 'W2104806799', 'W2167754184', 'W2149930662', 'W1984948945', 'W2037691883', 'W2109136664', 'W2106608030', 'W1998819524', 'W2005450635', 'W2163895779', 'W2118818674', 'W1990868443', 'W4210767115', 'W2118994852', 'W2026570544', 'W2105197182', 'W2161053574', 'W2160697532', 'W2049868101', 'W2140952049', 'W2070571588', 'W2059073003', 'W2045685910', 'W1997379339', 'W2099662046', 'W2133968430', 'W2053003053', 'W2096465161', 'W1989827688', 'W2150591845', 'W2150395782', 'W2915985519', 'W2143313350', 'W2165586566', 'W2170669858', 'W2054343514', 'W2157039533', 'W2152267176', 'W2558692177', 'W2128016314', 'W2149785901', 'W2020469175', 'W2029747700', 'W2082102894', 'W2077327925', 'W2112785261', 'W2050869737', 'W2161693225', 'W2051126469', 'W2081164083', 'W2096192437', 'W2083381199', 'W2163741321', 'W1978337436', 'W2128989640', 'W2096217729', 'W2073458778', 'W2078657796', 'W2155318580', 'W2126422513', 'W2011913607', 'W2118518377', 'W2099915768', 'W2140959043', 'W1592870802', 'W2159793493', 'W2098980484', 'W2004791359', 'W2102292691', 'W2013310179', 'W2125818518', 'W2163298186', 'W2042160423', 'W2102619694', 'W2168173728', 'W1920303762', 'W2068490791', 'W1973333453', 'W2114104545', 'W2014869583', 'W2128241046', 'W1964727443', 'W2132691262', 'W2784380838', 'W2132354121', 'W2065566217', 'W2155649150', 'W2091851394', 'W2081098333', 'W1546952499', 'W2015858554', 'W2132023025', 'W2068205681', 'W2001293779', 'W2151562469', 'W2096863518', 'W1983804343', 'W2101815618', 'W2075995228', 'W1513618424', 'W2130674065', 'W2166240615', 'W2123716127', 'W2105126297', 'W1973614663', 'W1989917351', 'W2042673698', 'W1542927170', 'W3144850073', 'W1533335653', 'W2011748822', 'W2088930981']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2952481429,QuPath: Open source software for digital pathology image analysis,2017,"['Computer science', 'Scripting language', 'Software', 'Digital pathology', 'Extensibility', 'Open source', 'Image processing', 'Identification (biology)', 'Digital image', 'Digital image analysis', 'Open source software', 'Digital image processing', 'Image analysis', 'Software engineering', 'Data science', 'Image (mathematics)', 'Data mining', 'Computer vision', 'Artificial intelligence', 'Operating system', 'Biology', 'Botany']","['W1974195684', 'W2002882918', 'W2099540110', 'W2167279371', 'W2037947871', 'W2037586865', 'W2006302594', 'W1977653087', 'W2031502025', 'W2078171000', 'W2133554539', 'W2234666690', 'W2147604272', 'W6940534845', 'W2144535237', 'W2019605179', 'W2142300779', 'W2911964244', 'W1970221755', 'W1481239115', 'W2071036685', 'W1982488143', 'W4246337125', 'W2356803257', 'W2496265832', 'W1597336200', 'W2115320363', 'W1549827563', 'W2073618702', 'W2045778975', 'W2118246710', 'W2044465660', 'W2076617429', 'W1998392635', 'W2495896890', 'W2572174216', 'W2560367415']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2586637063,In situ click chemistry generation of cyclooxygenase-2 inhibitors,2017,"['Cyclooxygenase', 'Isozyme', 'In vivo', 'Chemistry', 'Click chemistry', 'Drug discovery', 'Gene isoform', 'Biochemistry', 'Enzyme', 'Computational biology', 'Combinatorial chemistry', 'Biology', 'Biotechnology', 'Gene']","['W2081521523', 'W2085649597', 'W1980990431', 'W2114374331', 'W2159973565', 'W2030850720', 'W2126853519', 'W2158960911', 'W2024289681', 'W1974450761', 'W2129935236', 'W2072000048', 'W2161483205', 'W2056546282', 'W2008633997', 'W1964909390', 'W2054099595', 'W2345206543', 'W1969421719', 'W2132799399', 'W2294641125', 'W2016004451', 'W2151534353', 'W2322153439', 'W2168581452', 'W2030793740', 'W2099885559', 'W2033044862', 'W2023200971', 'W2019177139', 'W4256503849', 'W2145662716', 'W4246061912', 'W1995291470', 'W2077605453', 'W2332024781', 'W2172013390', 'W1974518329', 'W2082708934', 'W2950663668', 'W2331359878', 'W1971170829', 'W2062699336', 'W2146910635', 'W2093175298', 'W2008742048', 'W2087765372', 'W2150804079', 'W2165464520', 'W1999025277', 'W2079888227', 'W2147105537', 'W2041887070', 'W2011843450', 'W1923974573', 'W2127161627', 'W4210998150', 'W2052731133', 'W2104312767', 'W2157208011']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2735527928,NF-κB signaling in inflammation,2017,"['Inflammation', 'Signal transduction', 'Medicine', 'Computational biology', 'Immunology', 'Biology', 'Cell biology']","['W2124343538', 'W2042233123', 'W1971240021', 'W2062517636', 'W2122044177', 'W2177270249', 'W2058714321', 'W2024991882', 'W2145933752', 'W2094863064', 'W2098912300', 'W1993448674', 'W1987531976', 'W1501881225', 'W2135919238', 'W2064711537', 'W1636793459', 'W2132822330', 'W2106248075', 'W2042433863', 'W2143516276', 'W1976382352', 'W2060610804', 'W2405214267', 'W2062835892', 'W1581857504', 'W2309366384', 'W2011211995', 'W4229554495', 'W2052998574', 'W2070855360', 'W2016293419', 'W2165628817', 'W2109491705', 'W2156414024', 'W2035189746', 'W2152014155', 'W2070085523', 'W1995468432', 'W4313335073', 'W4243182832', 'W1555985183', 'W1626486549', 'W1847842035', 'W2139016335', 'W2141649011', 'W1119297566', 'W1999625746', 'W2105000783', 'W2037433323', 'W2014346117', 'W1976767500', 'W2404315308', 'W1521496787', 'W2130520009', 'W2047526240', 'W2431987552', 'W4211217520', 'W4211168907', 'W78344578', 'W1561041814', 'W2005410446', 'W2522054313', 'W2082857443', 'W1966914633', 'W2088254488', 'W2033236322', 'W2118403357', 'W1992841021', 'W2275879522', 'W1974251566', 'W2042767581', 'W1985538633', 'W2113010696', 'W2086154459', 'W2110826367', 'W1995728045', 'W63050420', 'W2101707809', 'W2079607078', 'W2103185055', 'W1722673048', 'W2028483223', 'W2125296092', 'W2134714663', 'W2113113446', 'W2091029032', 'W1987644069', 'W1908326960', 'W2169868751', 'W2074067501', 'W1488772574', 'W1037916521', 'W4244626580', 'W2072907428', 'W1986242902', 'W1897551156', 'W2156456343', 'W2014700917', 'W2575217029', 'W2159437901', 'W2113045740', 'W2063746066', 'W1999855196', 'W2069534597', 'W2124076790', 'W2070413937', 'W2041607290', 'W2096618637', 'W2413059886', 'W2135403800', 'W2014413418', 'W1963565825', 'W2068671129', 'W2042298055', 'W2147549827', 'W2133737057', 'W2126703922', 'W2169921188', 'W2090257421', 'W2110733863', 'W2505649614', 'W2047286951', 'W2169073835', 'W1639462457', 'W2033896075', 'W2275579001', 'W2032766057', 'W1972230443', 'W2072787615', 'W2165056204', 'W2066132276', 'W2134433534', 'W2103356998', 'W4247956906', 'W2026760030', 'W1558367558', 'W2105481942', 'W1966947961', 'W2019221616']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2572710398,Neurotoxic reactive astrocytes are induced by activated microglia,2017,"['Microglia', 'Neuroscience', 'Axotomy', 'Amyotrophic lateral sclerosis', 'Neuroinflammation', 'Central nervous system', 'Neuroglia', 'Biology', 'Neurodegeneration', 'Synaptogenesis', 'Astrocyte', 'Multiple sclerosis', 'Phagocytosis', 'Medicine', 'Disease', 'Inflammation', 'Cell biology', 'Immunology', 'Pathology']","['W2074661552', 'W2069498125', 'W2125236750', 'W2132579719', 'W2084566588', 'W2335534790', 'W4239346618', 'W2140380746', 'W1841850981', 'W1969619562', 'W172954148', 'W2124940469', 'W2054275187', 'W2191292005', 'W2280077905', 'W2148898943', 'W2156072168', 'W2011331227', 'W2084952516', 'W2012935976', 'W2026147918', 'W2098622411', 'W2034038906', 'W2161456562', 'W1966905916', 'W1968666033', 'W2135376726', 'W2101363175', 'W2121860798', 'W2093441343', 'W2107660300', 'W2130145174', 'W2096327192', 'W2026397702', 'W2168420558', 'W2277038540', 'W2109317255', 'W2146731173', 'W2130128490', 'W2169700519', 'W2093994899', 'W2116747568', 'W2087484885', 'W2130910612', 'W2136328165', 'W2143621448', 'W1590750218', 'W2082930117']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2146850492,Sexual Selection and the Descent of Man,2017,"['Sexual selection', 'Selection (genetic algorithm)', 'Natural selection', 'Context (archaeology)', 'Subject (documents)', 'Scope (computer science)', 'Variety (cybernetics)', 'Epistemology', 'Evolutionary biology', 'Genealogy', 'Psychology', 'Biology', 'History', 'Computer science', 'Artificial intelligence', 'Philosophy', 'Library science', 'Programming language', 'Paleontology']","['W2064647481', 'W2323374970', 'W1985086274', 'W2741145647', 'W2019335403', 'W2161899020', 'W319171124', 'W2334535027', 'W2328907783', 'W2069546036', 'W2092708132', 'W1966410028', 'W2000860661', 'W2085819850', 'W1973579839', 'W245775992', 'W2323493585', 'W2018986867', 'W1992198579', 'W2123343196', 'W2042174116', 'W1569183919', 'W4301272042', 'W2488810021', 'W2049537072', 'W2088772243', 'W2324563691', 'W2079345708', 'W2313086614', 'W2327397685', 'W2062127574', 'W1977942798', 'W2065296271', 'W2333955782', 'W2332671639', 'W3031366866', 'W2313488794', 'W2334837879', 'W2334955469', 'W2333927872', 'W2319914034', 'W2046497081', 'W2051121359', 'W1987453374', 'W1968808426', 'W2047752581', 'W2021699769', 'W2033221531', 'W2320244577', 'W2333552012', 'W2080670554', 'W2598440311', 'W2083061126', 'W2747530174', 'W2169744426', 'W2322530162', 'W2320055161', 'W2320110814', 'W2322560160', 'W2670013110', 'W2080379383', 'W2063792498', 'W2121289622', 'W2023367484', 'W2000686903', 'W2020289104', 'W2072750983', 'W2024339775', 'W2039065600', 'W2063037305', 'W2085804035', 'W2247722003', 'W2154985999', 'W2570864088', 'W2326107484', 'W1984030929', 'W2332605964', 'W2023331155', 'W1992458001', 'W2068978984', 'W1977120062', 'W2004778468', 'W1598473564', 'W2055014072']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2476542314,Molecular Mechanisms of Stress-Responsive Changes in Collagen and Elastin Networks in Skin,2016,"['Elastin', 'Lysyl oxidase', 'Extracellular matrix', 'Fibronectin', 'Cell biology', 'Signal transduction', 'Homeostasis', 'Laminin', 'Secretion', 'Biology', 'Chemistry', 'Genetics', 'Biochemistry']","['W2134222224', 'W2034309361', 'W2035352923', 'W2123250684', 'W2137029158', 'W138112978', 'W2019319143', 'W2161162374', 'W2141871922', 'W633407952', 'W1971776337', 'W2059731807', 'W2050102197', 'W2061439420', 'W2032566206', 'W2155522724', 'W2119518116', 'W2041380837', 'W2166954624', 'W2145914528', 'W2039692967', 'W1876879565', 'W1985084134', 'W2048410146', 'W2107582844', 'W2095031585', 'W2000839838', 'W2133200369', 'W2047404829', 'W1969749903', 'W1534051950', 'W2047341516', 'W2082140348', 'W2080566249', 'W4253667018', 'W1964285275', 'W2033533236', 'W2049954179', 'W2078956776', 'W2060748700', 'W1967744476', 'W2068380930', 'W1993010243', 'W2077701521', 'W2023810702', 'W2146275594', 'W2033560511', 'W2016736317', 'W2142207652', 'W2104127478', 'W1988757615', 'W2160075959', 'W2131950737', 'W1969489801', 'W2121876863', 'W1970787573', 'W2041857716', 'W2129656993', 'W2069117788', 'W2130036778', 'W2073335164', 'W2061528598', 'W2025757457', 'W1969325334', 'W2035673201', 'W1968304646', 'W2150459172', 'W2101251758', 'W2116586864', 'W2146122315', 'W2100303404', 'W2002771508', 'W1982312500', 'W2092459115', 'W2044093336', 'W2037489902', 'W2159744630', 'W2146530991', 'W2019384293', 'W1994954862', 'W2117889420', 'W2072310852', 'W2325846435', 'W4317926768', 'W2110905382', 'W2091814672', 'W194825863', 'W2018703745', 'W2134729581', 'W2019568084', 'W2109995938', 'W2045477439', 'W2065273675', 'W2064700032', 'W2015964575', 'W1966270819', 'W2109673815', 'W1963118579', 'W2411707839', 'W1964956374', 'W2047995196', 'W1981060398', 'W2158600052', 'W2031270288', 'W4246881914', 'W2042325668', 'W1535426547', 'W2103017009', 'W2087847404', 'W2082833126', 'W2075490511', 'W2031017058', 'W1535004136', 'W1728722352', 'W1975766417', 'W2078923345', 'W2052289462', 'W1980218972', 'W4212985336', 'W2074817476', 'W2024915863', 'W2146252263', 'W2099969611', 'W2151651811', 'W4231125191', 'W2080556939', 'W2002455367', 'W2108119083', 'W2138191431', 'W2279848953', 'W2094544349', 'W2119884837', 'W1509105255', 'W1579436033', 'W1922063949', 'W1548689236', 'W973533200', 'W2054142559', 'W2008829890', 'W1583215340', 'W2235580196', 'W1967079987', 'W1536476892', 'W2078696039', 'W4285719527', 'W2204689676', 'W6091800']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W1568390176,The environment and disease: association or causation?,2015,"['Causation', 'Association (psychology)', 'Computer science', 'Data science', 'Medicine', 'Bioinformatics', 'Biology', 'Philosophy', 'Epistemology']","['W2412055637', 'W4237242751', 'W4255032903', 'W4254147678', 'W2050876183']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2091875228,Towards greener and more sustainable batteries for electrical energy storage,2014,"['Sustainability', 'Renewable energy', 'Energy storage', 'Electrochemical energy storage', 'Scalability', 'Fossil fuel', 'Battery (electricity)', 'Lithium (medication)', 'Sustainable energy', 'Nanotechnology', 'Environmental economics', 'Chemistry', 'Biochemical engineering', 'Process engineering', 'Risk analysis (engineering)', 'Computer science', 'Electrochemistry', 'Business', 'Supercapacitor', 'Engineering', 'Electrical engineering', 'Power (physics)', 'Electrode', 'Organic chemistry', 'Quantum mechanics', 'Medicine', 'Endocrinology', 'Ecology', 'Database', 'Physical chemistry', 'Materials science', 'Physics', 'Economics', 'Biology']","['W2113656311', 'W1569308213', 'W1994775554', 'W2007477835', 'W2314178181', 'W2095941459', 'W2334999531', 'W2000581562', 'W2121474150', 'W2103090770', 'W1972248082', 'W4291732122', 'W1980822439', 'W1629830706', 'W2037576859', 'W2125576202', 'W2123619101', 'W2151207643', 'W2060251224', 'W2100800890', 'W2151104774', 'W2089525884', 'W2091248159', 'W2049311829', 'W2008305658', 'W1989527619', 'W2145665737', 'W2003015218', 'W1975752698', 'W2090952364', 'W2057022187', 'W2064325453', 'W2136305029', 'W1972894629', 'W2947360372', 'W2058775957', 'W4291195150', 'W1966257485', 'W2159033863', 'W2317124356', 'W4246731121', 'W2054737765', 'W1968477515', 'W2107269357', 'W2125982452', 'W2072959841', 'W2131329961', 'W2156369401', 'W2156001664', 'W1972682653', 'W2061772853', 'W2097174687', 'W1983516161', 'W2153887810', 'W2107450890', 'W2324807415', 'W2044997702', 'W1995692928', 'W2087009376', 'W2013572715', 'W1987722945', 'W2057899803', 'W2072772412', 'W2094396869', 'W2153511586', 'W2158987005', 'W2113234830', 'W2089204569', 'W2143307121', 'W2075853414', 'W2013183794', 'W2329348929', 'W4210458448', 'W2129305063', 'W2064351311', 'W2073276275', 'W1981786170', 'W2112023485', 'W1996597102', 'W2067601560', 'W1992922522', 'W2013319742', 'W2324963262', 'W2019089799', 'W1639753480', 'W2087783871', 'W1978450952', 'W2047735969', 'W2008501775', 'W2024881203', 'W227660844', 'W1523818626', 'W4247860447', 'W1776011368', 'W1846995889', 'W1012723482', 'W2824786860', 'W1899616368', 'W616582867', 'W1843271925', 'W2059500892', 'W2143385886', 'W607465028', 'W1989695505', 'W2074162807', 'W3152448370', 'W4233044628', 'W1932114599']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2579533542,Introducing EzBioCloud: a taxonomically united database of 16S rRNA gene sequences and whole-genome assemblies,2016,"['Biology', 'Genome', 'Bacterial taxonomy', 'Gene', 'Reference genome', 'Genetics', 'Bacterial genome size', 'Database', 'Archaea', '16S ribosomal RNA', 'Computational biology', 'Computer science']","['W2160107164', 'W2151350595', 'W2154071138', 'W2034285706', 'W2126321303', 'W2121055398', 'W2073925485', 'W2079222081', 'W2119888547', 'W2206071891', 'W2164852757', 'W2137516483', 'W2090747615', 'W2141052558', 'W2108215151', 'W2124351063', 'W2081676964', 'W2110300022', 'W2175094144', 'W2146528501', 'W2134878206', 'W2072496155']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2777639606,Structural absorption by barbule microstructures of super black bird of paradise feathers,2017,"['Feather', 'Plumage', 'Iridescence', 'Structural coloration', 'Reflectivity', 'Absorption (acoustics)', 'Optics', 'Scattering', 'Materials science', 'Biology', 'Zoology', 'Physics', 'Photonic crystal']","['W2619996122', 'W2064045797', 'W2116718326', 'W1996260021', 'W2009257634', 'W2041703212', 'W2168927618', 'W2076915790', 'W2045822093', 'W2091495386', 'W1921090370', 'W2041100815', 'W2012086704', 'W2042597575', 'W4239134164', 'W2098258406', 'W2138571787', 'W2044206835', 'W2029989814', 'W2128367377', 'W4240669153', 'W1884716709', 'W2170759551', 'W1979423149', 'W2142002310', 'W2078386487', 'W1421540925']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2032230795,Enterotypes of the human gut microbiome,2011,"['Microbiome', 'Gut microbiome', 'Human microbiome', 'Biology', 'Computational biology', 'Bioinformatics']","['W2169330513', 'W2056373708', 'W2116531370', 'W2145336165', 'W2149573313', 'W2127415562', 'W2165003751', 'W2125826054', 'W2049094395', 'W2023046869', 'W2127660113', 'W2052969143', 'W2029943794', 'W2113613985', 'W1967821667', 'W1987429778', 'W2001215194', 'W2012854889', 'W2002941870', 'W1987971958', 'W2024638601', 'W2171078327', 'W2162748874', 'W1989889539', 'W1985609109', 'W2070404820', 'W2134241692', 'W2073332363', 'W2136500114', 'W2097937398', 'W2137846679', 'W2133557363', 'W2167062509', 'W2098023550', 'W2141495063', 'W1541292363', 'W2169230701', 'W2152885278', 'W2133500149', 'W2023049843', 'W2143063533', 'W2144662851', 'W1975152892', 'W2123060905', 'W2130517250', 'W2228687373', 'W2133626798', 'W2136482257', 'W1990453950', 'W2005080341', 'W2126809954', 'W2128114769', 'W2149332722', 'W2025465669', 'W2130956021', 'W2150774511', 'W2161794223', 'W2999729612', 'W2132481658', 'W2136145671', 'W2019115334', 'W2033403400', 'W2121772036', 'W2160053034', 'W1594031697', 'W2097341408', 'W2014101418', 'W2082704291', 'W2128016314', 'W2133691154']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W3005212621,Remdesivir and chloroquine effectively inhibit the recently emerged novel coronavirus (2019-nCoV) in vitro,2020,"['Lopinavir', 'Ribavirin', 'Favipiravir', 'Virology', 'Chloroquine', 'Nitazoxanide', 'Antiviral drug', 'Middle East respiratory syndrome coronavirus', 'Biology', 'Pneumonia', 'Middle East respiratory syndrome', 'Coronavirus', 'Betacoronavirus', 'Medicine', 'Immunology', 'Virus', 'Coronavirus disease 2019 (COVID-19)', 'Viral load', 'Internal medicine', 'Disease', 'Hepatitis C virus', 'Infectious disease (medical specialty)', 'Malaria', 'Antiretroviral therapy']","['W3001118548', 'W2255243349', 'W1971292277', 'W2725497285', 'W2991491848', 'W2292021561', 'W2018534682', 'W2074095102', 'W2095807050', 'W1979536387']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2537623931,"The STRING database in 2017: quality-controlled protein–protein association networks, made broadly accessible",2016,"['Biology', 'String (physics)', 'Association (psychology)', 'Computational biology', 'Database', 'Genetics', 'Computer science', 'Physics', 'Philosophy', 'Quantum mechanics', 'Epistemology']","['W1974156712', 'W1969327849', 'W2015059765', 'W2107644337', 'W2095387858', 'W2081931663', 'W2128517432', 'W2093186233', 'W2154915765', 'W2084709428', 'W4230962320', 'W2263739890', 'W2511125937', 'W1991832623', 'W2062263714', 'W2064585235', 'W2125118217', 'W2095403534', 'W2152871646', 'W1995683190', 'W2043764521', 'W2739999456', 'W2915975108', 'W2140883620', 'W2158197251', 'W2344319046', 'W2116443392', 'W4239055561', 'W2223119478', 'W2171631429', 'W2145506897', 'W2057545775', 'W2105924489', 'W2096173332', 'W2162151166', 'W2102221598', 'W2172574008', 'W2079818352', 'W2164813401', 'W2223752691', 'W2113613985', 'W2152274187', 'W2110065044', 'W2159675211', 'W2137531873', 'W2053039860', 'W2115746733', 'W1700570096', 'W2000860171', 'W2070040136', 'W2171030481', 'W2169589032', 'W4232638017', 'W2335512083', 'W2008213051', 'W2159996681', 'W1966331733', 'W2111514154', 'W2052968292']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2164526292,Microplastics in the marine environment,2011,"['Microplastics', 'Biota', 'Environmental science', 'Plastic pollution', 'Trophic level', 'Marine debris', 'Food chain', 'Marine pollution', 'Marine ecosystem', 'Food web', 'Pollutant', 'Environmental chemistry', 'Pollution', 'Weathering', 'Ecosystem', 'Oceanography', 'Ecology', 'Geology', 'Chemistry', 'Debris', 'Biology', 'Geomorphology']","['W2024983089', 'W2068284889', 'W1982260950', 'W1965257941', 'W1986930043', 'W2089535076', 'W2076255540', 'W2027182873', 'W2482784562', 'W2088777612', 'W1975470573', 'W1982184858', 'W2039732357', 'W1974412087', 'W2125737305', 'W2043653606', 'W2034681032', 'W2103747630', 'W1595863319', 'W2071223260', 'W2324374452', 'W2024325230', 'W2162613405', 'W2103449823', 'W1967273901', 'W2149345253', 'W6696636429', 'W2007071609', 'W2134241075', 'W2075703668', 'W2013835428', 'W2079057016', 'W2036462648', 'W2155327463', 'W2005210415', 'W2160330414', 'W2061120601', 'W2132054660', 'W2088597293', 'W2173213477', 'W2069550063', 'W1964123007', 'W2122568885', 'W2050505879', 'W2011076852', 'W2089215786', 'W1988494823', 'W2156748254', 'W1967624277', 'W2086229203', 'W2116887560', 'W6632551771', 'W2046340162', 'W1977581727', 'W2063623593', 'W1985039392', 'W2072913469', 'W2168814598', 'W2035397011', 'W2043619522', 'W1978579338', 'W6602952725', 'W2070389262', 'W333146801', 'W2096017254', 'W2017608307', 'W2131427005', 'W2084814714', 'W2021678523', 'W2095345231', 'W2504024078', 'W7049106129', 'W6741614574', 'W1977617315', 'W1987647269', 'W2015084771', 'W2084203834', 'W2106401559', 'W2062862304', 'W2038662847', 'W2037789918', 'W2084147759', 'W2069780928', 'W2006729390', 'W2011439911', 'W2092383394', 'W4253398467', 'W1978965767', 'W2043113702', 'W1975822074', 'W1996606853', 'W2066612180', 'W1987912666', 'W2024428269', 'W2522057037', 'W2020260244', 'W1993861111', 'W2002405630', 'W2050686260', 'W2087601148', 'W2019338280', 'W2007264456', 'W1993883618', 'W1974793763', 'W2000982796', 'W2116961566', 'W2143842863', 'W2073229866', 'W2087505982', 'W6638808190', 'W1966952812', 'W1970358298', 'W2067660695', 'W2137251083', 'W2002896683', 'W2163657866', 'W2092349529', 'W1968763507', 'W2034403172', 'W2070703610', 'W2163360515', 'W2332106665', 'W72219437', 'W2086384849', 'W2529869266', 'W2152020338', 'W254539348', 'W2295727990', 'W2737110026', 'W1547876482', 'W1485945430', 'W643604093', 'W1860322032', 'W1978123944', 'W1528854448', 'W3140092378', 'W1572296473', 'W572355329', 'W2034467695']",Biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
